update,policy_loss,value_loss,entropy,imitation_loss,total_loss,batch_size,update_count
53,0.05167962276997665,3.9087951141926975,2.618260383605957,0.9397026615010368,2.1678351014852524,2049.0,53.0
54,0.045807925052940845,2.562229172223144,2.622244358062744,0.94468721250693,1.4896375296844377,2049.0,54.0
55,-0.10164157637498444,6.164035538832347,2.6254591610696583,0.9418122718731562,3.1424840134051113,2049.0,55.0
56,0.03596960810116596,4.383515466418531,2.6274754338794284,0.9046460737784704,2.382381781935692,2049.0,56.0
57,0.006026664981618524,1.5123697670383587,2.6182299786143832,0.948562502861023,0.9257417610949941,2049.0,57.0
58,0.048997245172763035,3.390565306362179,2.6073095666037664,0.9108057667811712,1.9003679524693224,2049.0,58.0
59,0.10401422540760702,6.333040301998456,2.615921722518073,0.9400059911939833,3.4323763764566846,2049.0,59.0
60,-0.03351156711060968,3.410542879253626,2.6153617567486234,0.9541630380683475,1.836438851017091,2049.0,60.0
61,0.009076278475630615,3.123320940468046,2.6209945480028787,0.9257412354151408,1.729675060345067,2049.0,61.0
62,-0.0075548078230996095,5.675648735473967,2.6178706884384155,0.9526622907982932,2.994623316658868,2049.0,62.0
63,0.0485511777870771,5.0105509993077755,2.6021277242236667,0.9067794846163856,2.7091612559225826,2049.0,63.0
64,-0.00879562185663316,1.5439897691830993,2.5765803125169544,0.9189331962002648,0.9212201121780608,2049.0,64.0
65,-0.013610934243640967,3.265234948381678,2.5892191065682306,0.8956804424524307,1.7722504167921014,2049.0,65.0
66,-0.02620720867222796,0.9479548257077113,2.6079931722746954,0.9126900136470795,0.6042282875213358,2049.0,66.0
67,0.08158646642954813,1.3056974177145295,2.6065165400505066,0.9109042866362466,0.8905508745875623,2049.0,67.0
68,-0.04729782575224009,0.10900732537265867,2.6107957826720343,0.8858369174930785,0.1582652704997195,2049.0,68.0
69,0.004190935636870563,3.0131146211384072,2.599852290418413,0.9466706448131137,1.6740838599701722,2049.0,69.0
70,-0.09321309719234705,0.3190924080489721,2.5695937474568686,0.8812757233778635,0.2168923163165649,2049.0,70.0
71,0.16001625881633824,2.4144508610996933,2.593091514375475,0.931431425942315,1.5275970817440085,2049.0,71.0
72,0.1707551199166725,0.0899997969261474,2.6047958069377475,0.9335586279630661,0.37641878488163155,2049.0,72.0
73,0.06657795637794253,4.10580958508783,2.6081113351715937,0.9233195417457156,2.2780655316180654,2049.0,73.0
74,-0.023471501604136493,2.6034240468562504,2.609736144542694,0.9230183660984039,1.4367468239118655,2049.0,74.0
75,0.005705423446165191,1.904457926336262,2.608400351471371,0.9204256137212118,1.1159355245116684,2049.0,75.0
76,0.017613028137323756,1.0317583458455033,2.6014475093947516,0.8842005050844617,0.6843178284664949,2049.0,76.0
77,0.00010362812059207095,2.385074935750001,2.607862843407525,0.9062545316086875,1.3478133819169469,2049.0,77.0
78,0.007991655367530055,4.120254131861859,2.5998751123746238,0.9199469933907191,2.2261093664500446,2049.0,78.0
79,0.15304250836682817,7.650592244954573,2.6145547495947943,0.9302522391080856,4.1382434748941,2049.0,79.0
80,-0.04327619342236883,5.417245573578738,2.6147531734572516,0.9145789013968574,2.8221147942046323,2049.0,80.0
81,-0.02849443964401467,1.7548383225997288,2.6195260286331177,0.9515024059348636,1.013029944565561,2049.0,81.0
82,0.019636228321663413,2.3182305130176246,2.6162468791007996,0.9238661544190513,1.3373622534175713,2049.0,82.0
83,-0.008472022755692402,4.5418484859139125,2.621852000554403,0.925834458735254,2.4214006240169206,2049.0,83.0
84,0.00984753616568115,1.7391492466364677,2.62229022052553,0.8993290480640199,1.0330650872654386,2049.0,84.0
85,0.016714853557964995,1.365041206535049,2.624486029148102,0.9478244450357225,0.8625554901858171,2049.0,85.0
86,-0.026397432603213627,1.6995688806701865,2.631218797630734,0.9258754683865441,0.9822499006986618,2049.0,86.0
87,0.019929624861106277,2.3855327379165425,2.6321331593725414,0.9429320196310679,1.3749610614031553,2049.0,87.0
88,-0.03276696345872349,2.2814232492059494,2.6358878546290927,0.9316731658246782,1.267920428680049,2049.0,88.0
89,0.011167843670894703,0.6257343756733462,2.634320808781518,0.8967862361007266,0.4770490779644913,2049.0,89.0
90,0.012784725650110178,0.27320591034044306,2.632206254535251,0.9354870137241151,0.31016302439901566,2049.0,90.0
91,-0.16488961819818038,2.1295935454157493,2.6306375132666693,0.9107740273078283,1.055755577981472,2049.0,91.0
92,-0.1681432698905054,9.781099114592912,2.6103003223737082,0.9255525767803192,4.881413670877616,2049.0,92.0
93,-0.008404960648881065,2.2399025129206063,2.5958143141534595,0.9300552076763577,1.2715991888609197,2049.0,93.0
94,-0.12153132691229176,0.13714820193126798,2.6085747281710305,0.8947086946831809,0.09989877500467831,2049.0,94.0
95,0.05318416794762015,1.3033313164584495,2.6238768763012357,0.9028539227114784,0.8591818528042899,2049.0,95.0
96,-0.06466612372443908,0.1315038816149657,2.6275867025057473,0.9227567513783773,0.15936130802664492,2049.0,96.0
97,0.027426053045524493,0.8623401898043489,2.620633112059699,0.9361901730298996,0.6196278557181358,2049.0,97.0
98,0.038922875395251647,0.2580344174639322,2.6213441292444863,0.9069396240843667,0.323114571472009,2049.0,98.0
99,0.03979050067977773,1.6097261976376305,2.6335050662358603,0.9129496730036206,1.0009084853033225,2049.0,99.0
100,-0.009062504059531622,3.3037273913816736,2.634048514895969,0.9123368826177385,1.7989280786779192,2049.0,100.0
101,-0.07895399191572021,3.4512190562155514,2.626626451810201,0.9498268200291528,1.810354666577445,2049.0,101.0
102,0.05998853482823405,5.03458112856606,2.6212294697761536,0.9014691544903649,2.7313605927758746,2049.0,102.0
103,0.060768743381939,5.358167846169737,2.627891461054484,0.9176760332451926,2.8971089749700494,2049.0,103.0
104,0.03289270825270149,0.47494446649514227,2.646322581503126,0.9306242515643438,0.4300265697141488,2049.0,104.0
105,-0.03742569576328,0.4773385676865776,2.6503901216718884,0.9104603446192212,0.35683175548911095,2049.0,105.0
106,0.00794271443090919,1.1672829528235726,2.6542611122131348,0.9403931597868601,0.75312021209134,2049.0,106.0
107,0.06153263140004128,1.503323955005423,2.658234179019928,0.9028772711753845,0.9671877295606666,2049.0,107.0
108,-0.09733156184908391,6.257537005520943,2.6540356742011175,0.8959899958637025,3.184094652533531,2049.0,108.0
109,0.002685084007680416,4.7449341718521385,2.6565199295679727,0.8907625095711814,2.526739474385977,2049.0,109.0
110,-0.050371126517549984,1.2416226198482845,2.6361238294177585,0.899143217338456,0.7239075861871243,2049.0,110.0
111,0.04977013558770219,1.946262865456649,2.6405357983377247,0.9088401363955604,1.1782642338011,2049.0,111.0
112,-0.06084405969724887,1.0081150678193405,2.636041866408454,0.9176032758421369,0.6003737106091447,2049.0,112.0
113,0.04103409286795391,0.5906766733064109,2.6476363274786205,0.9070121778382195,0.49129850417375565,2049.0,113.0
114,-0.02462981867655698,0.8415084076987114,2.650446103678809,0.8791875292857488,0.5454574343230989,2049.0,114.0
115,-0.004670402009247078,2.085230361062309,2.6547336975733438,0.9338559988472197,1.1981686556504831,2049.0,115.0
116,0.10945959334882598,0.9769915392518871,2.6566501922077603,0.9114392747481664,0.7536767133408122,2049.0,116.0
117,-0.006395289519180854,2.8183341899679766,2.6556806564331055,0.9123731735679839,1.5586896522177591,2049.0,117.0
118,0.021554101788852777,0.50341438036412,2.655703650580512,0.9146022614505556,0.42962471064594054,2049.0,118.0
119,0.033569603809155524,0.49092817423904006,2.639020370112525,0.9057603627443314,0.4337955593234963,2049.0,119.0
120,0.002523324426470531,3.712729368979732,2.636244648032718,0.9002925505240759,2.0125840625001326,2049.0,120.0
121,-0.018159565502881177,3.277774855080578,2.6377570033073425,0.9573648273944855,1.7858232383926709,2049.0,121.0
122,-0.0177601740643796,0.16213980777603057,2.6303512122895985,0.8823955208063126,0.21348532599707445,2049.0,122.0
123,0.1396650561493718,1.7559796480668917,2.6358539395862155,0.9122724235057831,1.1737508359882567,2049.0,123.0
124,-0.010254283564993076,2.6497155586774976,2.6332163082228766,0.9112258735630248,1.4705165148609214,2049.0,124.0
125,-0.029695056844502687,0.05778363612949357,2.6471712258127003,0.8878031786945131,0.15028568771150377,2049.0,125.0
126,-0.04746471790389882,1.575193809500585,2.618210905128055,0.8928440180089738,0.8925188846058316,2049.0,126.0
127,0.004156278135875861,1.1972661765640724,2.634419620037079,0.9519535650809606,0.7668358902964327,2049.0,127.0
128,-0.002241676233501898,0.9851130528582467,2.6472951968510947,0.9135802768998675,0.6465579544504484,2049.0,128.0
129,-0.03243647849497696,0.17571152058533496,2.6423324611451893,0.9229223281145096,0.213580426449577,2049.0,129.0
130,-0.04636555860957338,0.9371987918857485,2.6393610503938465,0.915274504158232,0.5788951247102685,2049.0,130.0
131,-0.07146783008809304,0.5163220844955908,2.6187442077530756,0.914066375957595,0.343319044344955,2049.0,131.0
132,-0.02641744898735649,1.0595681988116767,2.56635049978892,0.9073486593034532,0.659172873530123,2049.0,132.0
133,0.023282255033134587,1.0951305714746316,2.6218248340818615,0.9187223894728554,0.7283737725681729,2049.0,133.0
134,-0.0027057058695289823,0.5426874971534643,2.6223626997735767,0.9216527624262704,0.4267449759774738,2049.0,134.0
135,-0.007753572788917356,5.645032581355837,2.638147857454088,0.9272476153241264,2.9738307893276215,2049.0,135.0
136,-0.015656450915331434,3.3079805397234545,2.635825660493639,0.954800127281083,1.8029355965554714,2049.0,136.0
137,0.13363716596116623,4.419318283804589,2.622408072153727,0.8936713437239329,2.4958064754803977,2049.0,137.0
138,-0.005397277522004313,2.151987208570871,2.6163304448127747,0.8709568017058902,1.2186244018375874,2049.0,138.0
139,-0.06826677305313449,1.548996251852562,2.608785033226013,0.901009299688869,0.8603453619612588,2049.0,139.0
140,-0.03767501449005471,3.4691968291170068,2.637270794974433,0.8885699162880579,1.8482646718621254,2049.0,140.0
141,0.0481416731296728,1.4750645609326765,2.6106814079814487,0.9108996523751153,0.9417470710145103,2049.0,141.0
142,-0.03771218942064378,1.6035357560871892,2.623818496863047,0.887054979801178,0.9152284939255979,2049.0,142.0
143,-0.007437120553933912,0.44377453048057053,2.6242974599202475,0.8771129763788648,0.3636297761566109,2049.0,143.0
144,-0.009709555940288637,1.503869026945419,2.6323690944247775,0.8565138545301225,0.8872040390140481,2049.0,144.0
145,-0.02756989048793912,0.22592674550509806,2.5908038549953036,0.897709521982405,0.2390273515548971,2049.0,145.0
146,-0.05058704958193832,0.14474238532905778,2.618723365995619,0.9113809184895622,0.17787309839493698,2049.0,146.0
147,0.0029242128495954806,1.1544150532119803,2.597852283053928,0.8830260220501158,0.7307584207091067,2049.0,147.0
148,-0.02973934488060574,0.561600405565615,2.6102171540260315,0.9079489625162549,0.40654848474595284,2049.0,148.0
149,0.07391217626476039,2.341227589537286,2.6397564146253796,0.8805041727092531,1.3942292477521632,2049.0,149.0
150,0.019089957686244614,0.8874236923357885,2.648834447065989,0.8965651988983154,0.6156265019542642,2049.0,150.0
151,-0.026347821060982015,1.4031790965624775,2.6331825719939337,0.9113968031273948,0.8311892586449782,2049.0,151.0
152,0.002279971862056603,2.243537775512474,2.622031960222456,0.900715591179,1.2779716439545155,2049.0,152.0
153,0.026266833211088345,2.701051875897166,2.628338184621599,0.9164025750425127,1.5337899368670251,2049.0,153.0
154,0.004637883238804837,1.6186250222704581,2.63601154088974,0.896341547369957,0.9668585836059518,2049.0,154.0
155,0.003420682442891929,2.578778446005243,2.636821528275808,0.8993965221775903,1.4463209758202236,2049.0,155.0
156,-0.04764202786868231,0.7749760374426842,2.593546900484297,0.8958884312046899,0.4930882081389427,2049.0,156.0
157,-0.13020785542256716,0.9957459568977356,2.604247570037842,0.9121867467959722,0.5240599968367152,2049.0,157.0
158,-0.032097004949011736,2.854610845239626,2.6031627655029297,0.9026495764652888,1.549706716918283,2049.0,158.0
159,0.023088292102329433,2.6822684162503316,2.5938430428504944,0.9087938682900535,1.5200428532229528,2049.0,159.0
160,0.11408904960585965,0.26994519016524365,2.601744373639425,0.9087943269146813,0.4048030633065436,2049.0,160.0
161,0.013248546488790048,0.17311160165506104,2.622138195567661,0.8996300614542432,0.25350898048943943,2049.0,161.0
162,-0.0033270857529714704,0.11795519004226662,2.615635852018992,0.9019771913687388,0.2098895917750067,2049.0,162.0
163,-0.0007704418256051011,0.3879185185327919,2.6389130420154996,0.9232638279596964,0.35145245575242573,2049.0,163.0
164,0.041298545715916485,0.12638934212736785,2.6315113504727683,0.8882656792799631,0.25583124222854775,2049.0,164.0
165,-0.21927378538789022,4.308710839573501,2.6266253060764737,0.912410651644071,2.0912975530243583,2049.0,165.0
166,-0.021637999556130834,0.6565984825590729,2.5985254049301147,0.8905181305276023,0.45877961193521816,2049.0,166.0
167,-0.01027331747011178,0.17797105175042008,2.5965286758210926,0.8965872840748893,0.23206438165571955,2049.0,167.0
168,0.0033529255306348205,0.8560119850052514,2.6318136188719006,0.9418910145759583,0.5934189870539639,2049.0,168.0
169,0.0643679665453318,0.08115620433171797,2.6160944170422025,0.8791263616747327,0.2546103983703587,2049.0,169.0
170,0.002093112535981668,0.21323974766871995,2.62475723028183,0.9069546129968431,0.26385634102755123,2049.0,170.0
171,0.011769263539463282,0.34482641601013914,2.5828019976615906,0.919565447502666,0.34226755135589176,2049.0,171.0
172,-0.08770433295932081,0.6364665874538736,2.5368849635124207,0.9182432873381509,0.38880877155396676,2049.0,172.0
173,-0.04779727257684701,1.7480798424609627,2.595843381351895,0.9048689554135004,0.9812580082151625,2049.0,173.0
174,-0.12959153027946335,0.7431841464046001,2.552920354737176,0.8652606821722455,0.3895234730508592,2049.0,174.0
175,-0.004216511164688402,2.0588004609130115,2.5776334934764438,0.8941057374080023,1.1782285210986931,2049.0,175.0
176,-0.015620520493636528,0.19239466150530563,2.5878643790880838,0.8862586402230792,0.23194990079436037,2049.0,176.0
177,-0.006699750950146053,0.8773435864968633,2.596959736612108,0.9005348798301485,0.5861094267004066,2049.0,177.0
178,-0.05747318738657567,0.7898657973338332,2.6071251697010465,0.9314777519967821,0.4976840201351378,2049.0,178.0
179,0.0021773341706850463,0.8645864311191771,2.599128153589037,0.9006320337454478,0.5886056799855497,2049.0,179.0
180,0.06612461926932964,2.2027016397979526,2.58385525809394,0.9176975554890103,1.3251764157580004,2049.0,180.0
181,0.06275710383326644,0.19460451354583105,2.5640742315186396,0.8999131901396645,0.3144012627502282,2049.0,181.0
182,0.011525474359384842,0.3904196755805363,2.6178660326533847,0.9061073859532675,0.36177813323835534,2049.0,182.0
183,-0.0025896315411147145,1.9004970541249753,2.6132994095484414,0.9134710133075714,1.1042201129926577,2049.0,183.0
184,-0.035527291966395244,0.4076619975320581,2.6164058248202005,0.8890475398964353,0.3199491596056355,2049.0,184.0
185,-0.005775517266657617,0.13394806694446337,2.594924714830187,0.8736161904202567,0.20997251280479962,2049.0,185.0
186,0.014281401151998175,1.2526049582908552,2.615757425626119,0.8866209669245614,0.7917505101197295,2049.0,186.0
187,-0.09373170111535324,0.8389263375429437,2.61115261581209,0.886575331290563,0.4769350079198678,2049.0,187.0
188,0.039634136508943305,0.051448345527104616,2.6360995769500732,0.865519212351905,0.2121011589964231,2049.0,188.0
189,0.013685562340672024,0.9654481668646137,2.598251395755344,0.9211038400729498,0.6546478983428743,2049.0,189.0
190,-0.04087930926147641,0.06858568607519071,2.5763058529959784,0.9299411922693253,0.1536387089225981,2049.0,190.0
191,-0.09028143417930955,2.8296678265970616,2.6293670667542353,0.9203393823570676,1.482326690107584,2049.0,191.0
192,0.04097544981373681,3.0530616373813095,2.650620745288001,0.8929808106687334,1.719596215006378,2049.0,192.0
193,0.04145095930693464,1.5194231809582561,2.6438435117403665,0.9215276075734032,0.9590296438998647,2049.0,193.0
194,0.02582905265606112,0.33379853079612887,2.6204812129338584,0.8791135963466432,0.3423462307287587,2049.0,194.0
195,-0.0038338721885035434,1.5458746792541609,2.652230719725291,0.9235060214996338,0.9272823710408475,2049.0,195.0
196,0.0012172956485301256,1.0289653999692139,2.6502691242429943,0.8980895562304391,0.6688152146008279,2049.0,196.0
197,0.04802732950904303,0.05059418141738408,2.6685740616586475,0.888107011715571,0.22426008702152306,2049.0,197.0
198,-0.016716772561065026,0.5604994844017912,2.6388010448879666,0.8681778377956815,0.41078053207861054,2049.0,198.0
199,0.06623602544681893,0.12554301234275853,2.6337528096305,0.9020481805006663,0.2830796399050289,2049.0,199.0
200,0.027935273570215538,0.695957684983518,2.6644596921073065,0.8507667299773958,0.5194228721989526,2049.0,200.0
367,-0.005475826716671388,4.94830762501806,2.72828162378735,0.876282329360644,2.6166516045729318,2049.0,367.0
368,-0.1000861897547212,7.5643294953430695,2.7170483801099987,0.8870573971006606,3.832319507996241,2049.0,368.0
369,-0.0252606247474129,1.1013156387747989,2.6944642066955566,0.8690445108546151,0.672261463271247,2049.0,369.0
370,0.030644926242530346,3.0302574682929038,2.68421569135454,0.8713364369339414,1.6931987818744447,2049.0,370.0
371,-0.028909814595762227,1.6333868303465553,2.6828991770744324,0.8646183709303538,0.9338782839477062,2049.0,371.0
372,0.014506476051691506,0.3482398156904512,2.6847146418359547,0.8042205025752386,0.3226233439313041,2049.0,372.0
373,-0.10714457646503837,5.855035145973994,2.683859864870707,0.8998209685087204,2.973498546000984,2049.0,373.0
374,0.012704657261363335,2.3870912570920257,2.7367083032925925,0.8746918158398734,1.353821552462048,2049.0,374.0
375,0.02589360880665481,1.6493880953122344,2.713695228099823,0.882554453280237,0.9999616021911303,2049.0,375.0
376,0.020022255937672324,0.34273102650897475,2.691510174009535,0.8807119263543023,0.34061505397160846,2049.0,376.0
377,0.029412047187280323,3.6497341116515196,2.7388720909754434,0.8437787393728892,1.9956461075279448,2049.0,377.0
378,-0.025611363286669884,2.74354685884383,2.7092585232522755,0.836894315150049,1.486448345084985,2049.0,378.0
379,0.016472138567931123,3.040106159531408,2.6807283891571894,0.8772128522396088,1.6851605015496414,2049.0,379.0
380,-0.07917229875197841,2.70406174654555,2.719863169723087,0.8271765559911728,1.4110952694382932,2049.0,380.0
381,-0.013497517922789685,0.4496620535436604,2.6844882567723594,0.8771333148082098,0.35991529582275283,2049.0,381.0
382,-0.01777607974751542,1.2534395210548408,2.6553793814447193,0.9361720598406262,0.7696243081655767,2049.0,382.0
383,0.03096471188150139,1.6739431688070505,2.656886206732856,0.8551925801568561,1.0124059658911493,2049.0,383.0
384,-0.13614678285860768,1.6813506732384365,2.6327091919051275,0.8378068539831374,0.8457628480262227,2049.0,384.0
385,-0.04418037605420169,0.834509263953401,2.6541429691844516,0.8615835060675939,0.5188495371904638,2049.0,385.0
386,0.0016211763852172429,3.606693791329033,2.7396805551317005,0.8710028131802877,1.9517718261728685,2049.0,386.0
387,-0.07104222047039205,1.4760002246245374,2.661237465010749,0.8541622592343224,0.811177963597907,2049.0,387.0
388,0.07304260851297942,0.1499070171525495,2.6948305832015143,0.8401431490977606,0.2890764470729563,2049.0,388.0
389,-0.0023422027136095697,1.2623423794672515,2.730451590485043,0.8681751406855054,0.775159500953224,2049.0,389.0
390,-0.030879698900712862,3.9415226951241493,2.7390380766656666,0.8635221769412359,2.0851957065363727,2049.0,390.0
391,0.029916329024773505,3.4584680404514074,2.741539869043562,0.8310420430368848,1.8979433443811204,2049.0,391.0
392,-0.05842594396219485,8.24813252956503,2.757425692346361,0.8418299042516284,4.20643207596408,2049.0,392.0
393,0.04529222582156459,2.400766447910832,2.7316249542766147,0.8726367304722468,1.392886554201444,2049.0,393.0
394,0.015093854318062464,0.726137516916626,2.659647372033861,0.8763079941272736,0.526827742656072,2049.0,394.0
395,0.05340783282493552,5.1332441593209905,2.771641035874685,0.8951930668618944,2.771352142095566,2049.0,395.0
396,0.01168157261175414,2.125617524848331,2.722318046622806,0.8431622783342997,1.2158996044761605,2049.0,396.0
397,-0.013677680761449866,1.0673380742470424,2.720005088382297,0.8900765611065758,0.6708066121985515,2049.0,397.0
398,0.05072639978283809,2.4384005605841392,2.7610351377063327,0.8601406382189857,1.4143444721897442,2049.0,398.0
399,-0.04142208614697059,2.3372723079333406,2.738421274556054,0.8664935976266861,1.2731285587781005,2049.0,399.0
400,-0.03689113939698371,1.3173070661723614,2.674341897169749,0.8512187964386411,0.7652627378702164,2049.0,400.0
401,-0.003520740542121025,1.5984144936212235,2.6922543379995556,0.8834530330366559,0.9454545697404279,2049.0,401.0
402,0.013756323321205046,1.50588272843096,2.618782122929891,0.8348699841234419,0.907483869128757,2049.0,402.0
403,-0.022306285410498578,0.178620136808604,2.661374310652415,0.9089702682362663,0.22218409470385975,2049.0,403.0
404,-0.0067152489597598715,2.7766969419964074,2.7123011416859097,0.9066481739282608,1.5358398395280044,2049.0,404.0
405,-0.05685883900150657,5.94182928011287,2.726244237687853,0.860247305697865,3.0588428336713047,2049.0,405.0
406,-0.08080886925260226,7.308964263169198,2.741234150197771,0.8845726052920023,3.7231754530221224,2049.0,406.0
407,0.016029364610504773,1.851975996778088,2.7357988953590393,0.9008289890156852,1.0948251717620425,2049.0,407.0
408,0.07347437696686636,2.631928304934667,2.758654084470537,0.8601336346732246,1.5338787270916834,2049.0,408.0
409,0.0545841588690463,6.890876160637061,2.741985705163744,0.8852459622753991,3.649651590320799,2049.0,409.0
410,0.11181027496544023,0.12157753434550816,2.7013606627782187,0.8658932116296556,0.3187640781203906,2049.0,410.0
411,0.004268601278050078,4.464587435747187,2.767834550804562,0.9051392128070196,2.3899118184215493,2049.0,411.0
412,-0.055978961871005595,2.426901305856316,2.786310500568814,0.8753516409132216,1.3046789525283708,2049.0,412.0
413,0.06765816911744575,2.375308903555075,2.763005177179972,0.8513478934764862,1.3979521298574076,2049.0,413.0
414,0.01895243723023062,1.1021387650527887,2.758225507206387,0.9362004879448149,0.7296796697709296,2049.0,414.0
415,-0.026251550220573943,1.0993769672958378,2.7635997202661304,0.8996383299430212,0.675728611027201,2049.0,415.0
416,0.021753439020055037,1.7201436902913783,2.746937758392758,0.8745720485846201,1.029270316163699,2049.0,416.0
