update,policy_loss,value_loss,entropy,imitation_loss,total_loss,batch_size,update_count,rollout_seconds,update_seconds,transitions_per_second
271,-0.0004779746717152496,0.08972406772954855,2.623537196053399,0.8213723931047652,0.18242317169076866,2049.0,271.0,23.02420900001016,1.5694957000087015,88.94985273974434
272,0.006990639699829949,1.7079545119817743,2.6747335725360446,0.8396805226802826,1.002156672378381,2049.0,272.0,10.164557800002513,4.507670599996345,201.48441676424858
273,-0.004189162838479711,0.2624416688664092,2.641155090596941,0.7801519019736184,0.2566505047596163,2049.0,273.0,19.14769769999839,1.873842600005446,106.95802869293118
274,0.0015301140697879924,0.5791868000782819,2.689291662640042,0.8231335596905814,0.4288573151247369,2049.0,274.0,31.74689200001012,3.055549600001541,64.51025190117342
275,-0.14256161949338597,0.33174431424898404,2.6296101212501526,0.7897252158986198,0.15495947831206852,2049.0,275.0,5.896974500006763,1.6847538000001805,347.29673665667895
276,-0.07792742796138757,0.2860185846479403,2.612591822942098,0.7499776896503236,0.18895148754947716,2049.0,276.0,33.41032470000209,1.4657924999919487,61.29841653409228
277,-0.011880452466559492,0.2799132901612514,2.61461779806349,0.7607331259383096,0.25407664188080364,2049.0,277.0,7.491525000004913,0.8496790999924997,273.3755810731002
278,-0.07448643496415268,2.006340686458161,2.7724536193741693,0.7740246090624068,1.055764293505086,2049.0,278.0,14.347448999993503,2.3810320000047795,142.74314548885502
279,-0.051697263209563166,1.2573051021123927,2.5674912995762296,0.8385310173034668,0.7189865898754861,2049.0,279.0,12.558220999999321,1.3411856000020634,163.08042357274257
280,0.015062894232364165,0.10316517964626352,2.6145696308877735,0.795468893316057,0.1995935733947489,2049.0,280.0,5.619765799987363,0.5160471999988658,364.4279980501332
281,-0.033398302582403026,0.14198795856241808,2.55587277147505,0.8697483059432771,0.18598661261300245,2049.0,281.0,5.142645400002948,0.5061148000095272,398.238618590896
282,0.022233327928309638,0.1833075395115884,2.5933881070878773,0.7740801175435384,0.2427692429886924,2049.0,282.0,8.60823359999631,1.603931299992837,237.91175927206226
283,0.015312210462676982,0.8860352706914354,2.6599358783827887,0.8565755238135656,0.6030455989142259,2049.0,283.0,8.534431799998856,1.0398723000107566,239.96910960144697
284,-0.02251163837758617,0.19017582014203072,2.5893005066447787,0.822849753830168,0.2112532233198484,2049.0,284.0,14.429828899999848,1.0943399000097997,141.92822480383128
285,0.00017782393842935562,3.135923341744476,2.655969281991323,0.8787838435835309,1.717336577673753,2049.0,285.0,6.270506100001512,0.5597573999984888,326.60840565955374
286,-0.011572370124566887,1.0092298705130816,2.7127807868851557,0.859748524096277,0.637864461996489,2049.0,286.0,7.310584999999264,1.7256892000004882,280.1417396829674
287,0.0691023413868,0.22087690720541608,2.6202323502964444,0.8319931907786263,0.3197371121495962,2049.0,287.0,10.523271600002772,2.6998924000072293,194.61628263965557
288,0.009023683533693353,0.6471358016527423,2.6196067730585733,0.8688653078344133,0.48016858100891113,2049.0,288.0,12.255016299997806,0.7982515000039712,167.11524080146404
289,0.04646515951672983,2.659414681203796,2.612145867612627,0.8794315308332443,1.525937345292833,2049.0,289.0,6.1272195000055945,0.9042786999925738,334.2462270199607
290,0.00889980886131525,1.4097852259356942,2.679277996222178,0.8514921963214874,0.8572980728414323,2049.0,290.0,17.481038200014154,6.013448400000925,117.15551310896065
291,0.006825074424139327,7.409447249335547,2.6795495880974665,0.8629714283678267,3.8573474461833634,2049.0,291.0,7.003421400004299,2.272157600003993,292.42849787658685
292,0.06347136420663446,0.08645623172115949,2.7393279340532093,0.8446205390824212,0.24823031077782312,2049.0,292.0,10.618832899999688,0.8212978999945335,192.86488630968665
293,0.05779575830739406,1.5037199896533922,2.6403261290656195,0.864875766966078,0.9562276564538479,2049.0,293.0,11.31060699999216,1.4251312999986112,181.06897357510695
294,-0.05842981112396552,4.016596510385473,2.766541706191169,0.8892221003770828,2.100047474520074,2049.0,294.0,13.828137099990272,1.757331200002227,148.1038252073333
295,-0.030851760329419955,0.5777621207712905,2.663080116113027,0.8896172311570909,0.40932194888591766,2049.0,295.0,6.843929900001967,0.5993066000082763,299.2432754168641
296,-0.011018436182186835,0.4091046643041207,2.670199771722158,0.8303450842698415,0.33290091984801823,2049.0,296.0,15.728501799996593,0.6391067999938969,130.20947742145685
297,0.05624955831768198,0.11308780780786441,2.726020680533515,0.8799310988850064,0.2615194786339998,2049.0,297.0,6.988472400000319,0.635463400001754,293.0540299479335
298,-0.0013788750705619652,2.593413082064621,2.7164889772733054,0.838150840666559,1.4357929374608729,2049.0,298.0,8.201239500005613,0.6437518000020646,249.71835050038453
299,0.057374531648949616,0.3883824814790084,2.7123501102129617,0.9093229158057107,0.4063068553805351,2049.0,299.0,5.506311100005405,0.5623741000017617,371.9368489728068
300,0.015093652162856111,1.6715325645378067,2.65005585220125,0.8830592400497861,1.000971242164572,2049.0,300.0,7.79208290000679,0.4596693000057712,262.8308792759655
301,2.7906692897280056e-05,5.9535573896913165,2.7919411526785956,0.8903998103406694,3.1269671022892,2049.0,301.0,5.463498900004197,0.35969540000951383,374.85136127664026
302,-0.004304990883813136,0.3845071111702257,2.696639941798316,0.890612276064025,0.33910462922520107,2049.0,302.0,5.305412800007616,0.9320303999993484,386.0208577920761
303,0.01082196014208926,0.5366714985834228,2.72437059879303,0.8371368961201774,0.41934138867590165,2049.0,303.0,4.62017970001034,0.6431244999985211,443.2728017041018
304,0.013308666749960847,0.5450609272552861,2.698266473081377,0.8857680128680335,0.43601006890336674,2049.0,304.0,4.57706940000935,1.0278676000016276,447.44788007711145
305,0.07388619905234212,0.5597232668660581,2.74118091000451,0.8599941978851954,0.4983348693284724,2049.0,305.0,4.868912600009935,0.3663957999960985,420.6278009582306
306,-0.011670250956538238,1.0891829274801745,2.6934136748313904,0.8055347800254822,0.6670940352810754,2049.0,306.0,4.4537047000048915,0.6968854000006104,459.84189297457254
307,0.009582416400209896,5.874238244962827,2.6580741471714444,0.8502843760781817,3.0901776833666696,2049.0,307.0,4.946822500001872,2.18005360000825,414.00313029206626
308,0.0014147972429378165,0.5756392765065862,2.7582212686538696,0.9139581720034281,0.4444438616434733,2049.0,308.0,8.894366200009244,0.2784401999961119,230.25811552461954
309,0.005403616206927432,4.4653358680985145,2.6594619353612265,0.8698876516686546,2.3854544493887158,2049.0,309.0,4.1665090000024065,0.8222728999971878,491.53859982033333
310,-0.041647150103623666,1.5783878424101405,2.7023548086484275,0.8965681857532926,0.8998368732217286,2049.0,310.0,3.138393700006418,0.2222003000060795,652.5631248864066
311,-0.07116917333203471,0.27004927386426264,2.694411906931135,0.8773980107572343,0.21239095015658271,2049.0,311.0,5.238718399996287,0.2537532000133069,390.9353096744905
312,0.010065320956831178,5.133075128982051,2.637611038155026,0.8281909061802758,2.715864979972442,2049.0,312.0,6.051344399995287,0.2837708000006387,338.43719091605413
313,0.105987715586606,0.65486595288126,2.676743593480852,0.9184563275840547,0.5903445118003421,2049.0,313.0,3.8570240999979433,0.7934023999987403,530.9793112262618
314,0.006352835645278295,1.4662600381739646,2.657456205950843,0.8735348516040378,0.8876152725683318,2049.0,314.0,3.3292699000012362,0.6573764999920968,615.1498861655042
315,0.012708912487141788,3.8693616609606476,2.6626108090082803,0.9073023133807712,2.1022240871356592,2049.0,315.0,4.46960310000577,0.6339696999930311,458.2062331210921
316,0.03727199207060039,0.5411577822330097,2.688368943002489,0.8465587215291129,0.4502789444393582,2049.0,316.0,3.1249391000019386,0.270949700003257,655.3727719041723
317,0.20240745371362814,9.988116766250137,2.668555498123169,0.8688051849603653,5.343541421824032,2049.0,317.0,4.1323343999974895,0.29072659999656025,495.6036471785159
318,0.05102624495824178,0.32749345576747957,2.6922977368036904,0.8312700738509496,0.3541040074908071,2049.0,318.0,3.2585235000005923,0.6100341999990633,628.5055179131369
319,0.04606369479248921,1.98553009931412,2.685684429274665,0.8489999274412791,1.1817718885011144,2049.0,319.0,4.009204000001773,0.2884294000105001,510.8245926121729
320,-0.01663430009244217,0.6991687792599097,2.7458424700631037,0.8710456391175588,0.4797007900973161,2049.0,320.0,4.4174889999994775,0.8604762000031769,463.6117939400058
321,-0.027129207401432924,3.7987768361862333,2.6478050616052418,0.8340742554929521,2.0125959946049585,2049.0,321.0,4.098277299999609,0.6670356999966316,499.7221637491918
322,0.03586855701481303,1.2996138269211062,2.753438240951962,0.8635353263881471,0.8308481685817242,2049.0,322.0,4.366818199996487,0.541728600001079,468.9913585139971
323,0.003743237492421435,0.3258205607691909,2.6903054979112415,0.8482395195298724,0.3093983684149053,2049.0,323.0,4.176681799988728,0.27616500000294764,490.34139972202985
324,-0.0045619918447401785,1.9316709820802014,2.7037450273831687,0.8419469876421822,1.1026254499124155,2049.0,324.0,3.941886100001284,0.4448374000057811,519.5482436692762
325,-0.14289940929868156,0.1170214370617436,2.810690184434255,0.8449701517820358,0.05649844205213918,2049.0,325.0,3.6564798000035807,0.29794229999242816,560.1015490357678
